file,page,school_group,group_code,requirement,plan,match
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,198,2761,500,选考化学,29001,2761专业组:500(选考化学)29001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,198,2762,999,不限选考科目,1001,2762专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,198,2762,500,选考化学,20002,2762专业组:500(选考化学)20002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,198,2763,500,选考化学,6001,2763专业组:500(选考化学)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,198,2765,999,不限选考科目,11001,2765专业组:999(不限选考科目)11001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,198,2765,500,选考化学,20005,2765专业组:500(选考化学)20005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,199,2765,900,选考地理,4015,2765专业组:900(选考地理)4015
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,199,2766,999,不限选考科目,1001,2766专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,199,2767,999,不限选考科目,8001,2767专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,199,2767,500,选考化学,52005,2767专业组:500(选考化学)52005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,199,2768,999,不限选考科目,26001,2768专业组:999(不限选考科目)26001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,200,2768,500,选考化学,12401,2768专业组:500(选考化学)12401
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,200,2769,999,不限选考科目,2001,2769专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,200,2769,500,选考化学,12002,2769专业组:500(选考化学)12002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,201,2770,999,不限选考科目,17001,2770专业组:999(不限选考科目)17001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,201,2770,500,选考化学,10900,2770专业组:500(选考化学)10900
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,202,2770,900,选考地理,2052,2770专业组:900(选考地理)2052
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,202,2771,500,选考化学,4001,2771专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,202,2772,999,不限选考科目,4001,2772专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,202,2772,500,选考化学,4002,2772专业组:500(选考化学)4002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,202,2773,999,不限选考科目,6001,2773专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,202,2773,500,选考化学,18002,2773专业组:500(选考化学)18002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,202,2774,999,不限选考科目,6001,2774专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,202,2774,500,选考化学,65004,2774专业组:500(选考化学)65004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,203,2774,900,选考地理,2030,2774专业组:900(选考地理)2030
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,203,2775,500,选考化学,5001,2775专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,203,2776,999,不限选考科目,8001,2776专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,203,2777,999,不限选考科目,9001,2777专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,203,2777,500,选考化学,12005,2777专业组:500(选考化学)12005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,203,2778,999,不限选考科目,1001,2778专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,203,2779,999,不限选考科目,34001,2779专业组:999(不限选考科目)34001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,204,2779,500,选考化学,24015,2779专业组:500(选考化学)24015
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,204,2780,999,不限选考科目,15001,2780专业组:999(不限选考科目)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,204,2780,500,选考化学,31008,2780专业组:500(选考化学)31008
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,204,2780,900,选考地理,85032,2780专业组:900(选考地理)85032
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,205,2781,500,选考化学,6001,2781专业组:500(选考化学)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,205,2783,500,选考化学,11001,2783专业组:500(选考化学)11001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,205,2783,516,选考化学且生物学,2006,2783专业组:516(选考化学且生物学)2006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,205,2784,999,不限选考科目,6001,2784专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,205,2784,500,选考化学,4002,2784专业组:500(选考化学)4002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,205,2785,999,不限选考科目,2001,2785专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,205,2785,500,选考化学,8002,2785专业组:500(选考化学)8002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,205,2788,999,不限选考科目,20001,2788专业组:999(不限选考科目)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,206,2789,999,不限选考科目,3001,2789专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,206,2790,500,选考化学,16001,2790专业组:500(选考化学)16001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,206,2791,500,选考化学,5001,2791专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,206,2792,500,选考化学,20001,2792专业组:500(选考化学)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,206,2793,999,不限选考科目,6001,2793专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,206,2793,500,选考化学,6003,2793专业组:500(选考化学)6003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,206,2794,999,不限选考科目,2001,2794专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,206,2794,500,选考化学,6002,2794专业组:500(选考化学)6002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,207,2795,500,选考化学,25001,2795专业组:500(选考化学)25001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,207,2796,999,不限选考科目,10002,2796专业组:999(不限选考科目)10002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,207,2796,500,选考化学,66007,2796专业组:500(选考化学)66007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,207,2797,999,不限选考科目,14003,2797专业组:999(不限选考科目)14003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,207,2797,500,选考化学,64803,2797专业组:500(选考化学)64803
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,208,2798,999,不限选考科目,10001,2798专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,208,2798,500,选考化学,92003,2798专业组:500(选考化学)92003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,209,2799,999,不限选考科目,6001,2799专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,209,2799,500,选考化学,88003,2799专业组:500(选考化学)88003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,209,2799,516,选考化学且生物学,3024,2799专业组:516(选考化学且生物学)3024
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,209,2800,999,不限选考科目,5001,2800专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,209,2800,500,选考化学,10003,2800专业组:500(选考化学)10003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,209,2801,999,不限选考科目,16001,2801专业组:999(不限选考科目)16001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,209,2801,500,选考化学,75004,2801专业组:500(选考化学)75004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,210,2802,500,选考化学,9001,2802专业组:500(选考化学)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,210,2803,999,不限选考科目,5001,2803专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,210,2803,500,选考化学,85003,2803专业组:500(选考化学)85003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,210,2804,500,选考化学,8001,2804专业组:500(选考化学)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,211,2805,999,不限选考科目,3001,2805专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,211,2805,500,选考化学,12002,2805专业组:500(选考化学)12002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,211,2806,999,不限选考科目,7007,2806专业组:999(不限选考科目)7007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,211,2806,500,选考化学,10900,2806专业组:500(选考化学)10900
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,212,2807,999,不限选考科目,3011,2807专业组:999(不限选考科目)3011
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,212,2807,500,选考化学,52013,2807专业组:500(选考化学)52013
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,213,2808,999,不限选考科目,30001,2808专业组:999(不限选考科目)30001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,213,2811,500,选考化学,27001,2811专业组:500(选考化学)27001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,213,2812,500,选考化学,29001,2812专业组:500(选考化学)29001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,214,2813,500,选考化学,25001,2813专业组:500(选考化学)25001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,214,2814,500,选考化学,5001,2814专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,214,2815,999,不限选考科目,6001,2815专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,214,2815,500,选考化学,76004,2815专业组:500(选考化学)76004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,215,2815,600,选考生物学,2033,2815专业组:600(选考生物学)2033
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,215,2816,500,选考化学,6001,2816专业组:500(选考化学)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,215,2817,999,不限选考科目,2001,2817专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,215,2817,500,选考化学,14002,2817专业组:500(选考化学)14002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,215,2818,500,选考化学,8001,2818专业组:500(选考化学)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,215,2819,500,选考化学,49003,2819专业组:500(选考化学)49003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,216,2820,500,选考化学,8001,2820专业组:500(选考化学)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,216,2821,500,选考化学,3001,2821专业组:500(选考化学)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,216,2822,500,选考化学,9001,2822专业组:500(选考化学)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,217,2823,500,选考化学,5001,2823专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,217,2824,999,不限选考科目,11005,2824专业组:999(不限选考科目)11005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,217,2824,500,选考化学,38011,2824专业组:500(选考化学)38011
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,217,2824,600,选考生物学,3028,2824专业组:600(选考生物学)3028
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,217,2825,999,不限选考科目,8813,2825专业组:999(不限选考科目)8813
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,218,2825,500,选考化学,9007,2825专业组:500(选考化学)9007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,218,2828,500,选考化学,2001,2828专业组:500(选考化学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,218,2828,516,选考化学且生物学,7003,2828专业组:516(选考化学且生物学)7003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,218,2829,500,选考化学,50001,2829专业组:500(选考化学)50001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,218,2829,600,选考生物学,2021,2829专业组:600(选考生物学)2021
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,218,2830,999,不限选考科目,19913,2830专业组:999(不限选考科目)19913
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,219,2830,500,选考化学,12007,2830专业组:500(选考化学)12007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,219,2831,500,选考化学,5001,2831专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,219,2833,999,不限选考科目,8001,2833专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,219,2833,500,选考化学,15004,2833专业组:500(选考化学)15004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,219,2834,999,不限选考科目,15001,2834专业组:999(不限选考科目)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,219,2834,500,选考化学,96004,2834专业组:500(选考化学)96004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,219,2834,600,选考生物学,15016,2834专业组:600(选考生物学)15016
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,220,2835,500,选考化学,3001,2835专业组:500(选考化学)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,220,2837,999,不限选考科目,7001,2837专业组:999(不限选考科目)7001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,220,2837,500,选考化学,26003,2837专业组:500(选考化学)26003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,220,2838,999,不限选考科目,15001,2838专业组:999(不限选考科目)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,220,2838,500,选考化学,6012,2838专业组:500(选考化学)6012
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,220,2839,999,不限选考科目,4001,2839专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,220,2840,999,不限选考科目,91232,2840专业组:999(不限选考科目)91232
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,221,2840,500,选考化学,45007,2840专业组:500(选考化学)45007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,221,2841,500,选考化学,3001,2841专业组:500(选考化学)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,221,2842,500,选考化学,2001,2842专业组:500(选考化学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,221,2843,500,选考化学,3001,2843专业组:500(选考化学)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,221,2845,500,选考化学,20001,2845专业组:500(选考化学)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,222,2846,999,不限选考科目,19001,2846专业组:999(不限选考科目)19001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,222,2846,500,选考化学,19008,2846专业组:500(选考化学)19008
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,222,2846,516,选考化学且生物学,2016,2846专业组:516(选考化学且生物学)2016
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,222,2847,999,不限选考科目,8001,2847专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,222,2847,500,选考化学,44005,2847专业组:500(选考化学)44005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,222,2847,619,选考生物学且地理,2020,2847专业组:619(选考生物学且地理)2020
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,222,2848,999,不限选考科目,43232,2848专业组:999(不限选考科目)43232
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,223,2848,500,选考化学,2003,2848专业组:500(选考化学)2003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,223,2849,999,不限选考科目,6001,2849专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,223,2849,500,选考化学,14003,2849专业组:500(选考化学)14003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,223,2850,999,不限选考科目,10001,2850专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,223,2850,500,选考化学,37005,2850专业组:500(选考化学)37005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,223,2850,516,选考化学且生物学,58011,2850专业组:516(选考化学且生物学)58011
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2851,500,选考化学,23001,2851专业组:500(选考化学)23001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2851,600,选考生物学,2008,2851专业组:600(选考生物学)2008
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2852,999,不限选考科目,2001,2852专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2852,500,选考化学,13002,2852专业组:500(选考化学)13002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2855,999,不限选考科目,12001,2855专业组:999(不限选考科目)12001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2855,500,选考化学,6004,2855专业组:500(选考化学)6004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2855,900,选考地理,3005,2855专业组:900(选考地理)3005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2856,999,不限选考科目,19001,2856专业组:999(不限选考科目)19001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,224,2856,500,选考化学,2011,2856专业组:500(选考化学)2011
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,225,2858,999,不限选考科目,2001,2858专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,225,2858,500,选考化学,8002,2858专业组:500(选考化学)8002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,225,2858,516,选考化学且生物学,8006,2858专业组:516(选考化学且生物学)8006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,225,2859,516,选考化学且生物学,2001,2859专业组:516(选考化学且生物学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,225,2860,999,不限选考科目,10001,2860专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,225,2860,500,选考化学,48004,2860专业组:500(选考化学)48004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,225,2861,999,不限选考科目,23001,2861专业组:999(不限选考科目)23001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,225,2861,500,选考化学,19623,2861专业组:500(选考化学)19623
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,226,2862,999,不限选考科目,9001,2862专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,226,2862,500,选考化学,9003,2862专业组:500(选考化学)9003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,226,2863,500,选考化学,5001,2863专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,226,2864,500,选考化学,6001,2864专业组:500(选考化学)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,226,2865,500,选考化学,18001,2865专业组:500(选考化学)18001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,226,2865,600,选考生物学,6008,2865专业组:600(选考生物学)6008
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,226,2866,999,不限选考科目,15001,2866专业组:999(不限选考科目)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,226,2866,500,选考化学,10003,2866专业组:500(选考化学)10003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,227,2867,999,不限选考科目,44001,2867专业组:999(不限选考科目)44001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,227,2867,500,选考化学,31006,2867专业组:500(选考化学)31006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,227,2867,600,选考生物学,5015,2867专业组:600(选考生物学)5015
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,227,2868,999,不限选考科目,3001,2868专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,227,2868,500,选考化学,22004,2868专业组:500(选考化学)22004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,227,2869,999,不限选考科目,10001,2869专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,227,2869,500,选考化学,18004,2869专业组:500(选考化学)18004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,227,2869,700,选考思想政治,2823,2869专业组:700(选考思想政治)2823
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,228,2869,900,选考地理,4008,2869专业组:900(选考地理)4008
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,228,2870,999,不限选考科目,2001,2870专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,228,2870,500,选考化学,6002,2870专业组:500(选考化学)6002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,228,2871,999,不限选考科目,7004,2871专业组:999(不限选考科目)7004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,228,2872,500,选考化学,2001,2872专业组:500(选考化学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,228,2873,500,选考化学,28001,2873专业组:500(选考化学)28001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,228,2874,500,选考化学,52001,2874专业组:500(选考化学)52001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,228,2875,999,不限选考科目,49232,2875专业组:999(不限选考科目)49232
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,229,2875,500,选考化学,3002,2875专业组:500(选考化学)3002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,229,2876,999,不限选考科目,5001,2876专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,229,2876,500,选考化学,54003,2876专业组:500(选考化学)54003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,229,2877,999,不限选考科目,2001,2877专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,229,2877,500,选考化学,8002,2877专业组:500(选考化学)8002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,229,2878,999,不限选考科目,7001,2878专业组:999(不限选考科目)7001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,229,2878,500,选考化学,9033,2878专业组:500(选考化学)9033
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,230,2879,500,选考化学,21001,2879专业组:500(选考化学)21001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,230,2880,999,不限选考科目,2001,2880专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,230,2880,500,选考化学,29002,2880专业组:500(选考化学)29002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,231,2881,500,选考化学,8001,2881专业组:500(选考化学)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,231,2882,500,选考化学,26001,2882专业组:500(选考化学)26001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,231,2883,500,选考化学,2001,2883专业组:500(选考化学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,231,2884,999,不限选考科目,8001,2884专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,231,2884,500,选考化学,15004,2884专业组:500(选考化学)15004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,231,2884,900,选考地理,8009,2884专业组:900(选考地理)8009
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,231,2885,999,不限选考科目,22001,2885专业组:999(不限选考科目)22001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,231,2885,500,选考化学,12007,2885专业组:500(选考化学)12007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,232,2886,999,不限选考科目,32001,2886专业组:999(不限选考科目)32001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,232,2886,500,选考化学,26022,2886专业组:500(选考化学)26022
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,232,2887,999,不限选考科目,5001,2887专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,232,2887,500,选考化学,8003,2887专业组:500(选考化学)8003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,233,2888,999,不限选考科目,27001,2888专业组:999(不限选考科目)27001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,233,2888,500,选考化学,6017,2888专业组:500(选考化学)6017
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,233,2889,999,不限选考科目,11001,2889专业组:999(不限选考科目)11001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,233,2889,500,选考化学,27006,2889专业组:500(选考化学)27006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,234,2890,999,不限选考科目,3001,2890专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,234,2890,500,选考化学,8004,2890专业组:500(选考化学)8004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,234,2891,999,不限选考科目,4001,2891专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,234,2891,500,选考化学,24003,2891专业组:500(选考化学)24003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,234,2892,999,不限选考科目,4001,2892专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,234,2892,500,选考化学,5002,2892专业组:500(选考化学)5002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,234,2893,999,不限选考科目,9001,2893专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,234,2893,500,选考化学,53533,2893专业组:500(选考化学)53533
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,235,2894,999,不限选考科目,2001,2894专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,235,2895,999,不限选考科目,6001,2895专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,235,2895,500,选考化学,91004,2895专业组:500(选考化学)91004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,236,2895,600,选考生物学,12017,2895专业组:600(选考生物学)12017
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,236,2896,999,不限选考科目,24001,2896专业组:999(不限选考科目)24001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,236,2896,500,选考化学,73009,2896专业组:500(选考化学)73009
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,236,2896,900,选考地理,27332,2896专业组:900(选考地理)27332
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,237,2897,500,选考化学,10001,2897专业组:500(选考化学)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,237,2898,500,选考化学,2001,2898专业组:500(选考化学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,237,2899,500,选考化学,2001,2899专业组:500(选考化学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,237,2900,999,不限选考科目,7001,2900专业组:999(不限选考科目)7001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,237,2900,500,选考化学,64005,2900专业组:500(选考化学)64005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,238,2900,600,选考生物学,2029,2900专业组:600(选考生物学)2029
