file,page,school_group,group_code,requirement,plan,line,clean
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,261,3003,999,不限选考科目,26,3003 专业组:999 (不限选考科目) 26,3003专业组:999(不限选考科目)26
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,262,3003,500,选考化学,30,3003 专业组:500 (选考化学) 30,3003专业组:500(选考化学)30
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,262,3004,999,不限选考科目,7,3004 专业组:999 (不限选考科目) 7,3004专业组:999(不限选考科目)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,262,3004,500,选考化学,92,3004 专业组:500 (选考化学) 92,3004专业组:500(选考化学)92
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,262,3004,600,选考生物学,3,3004 专业组:600 (选考生物学) 3,3004专业组:600(选考生物学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,262,3005,999,不限选考科目,9,3005 专业组:999 (不限选考科目) 9,3005专业组:999(不限选考科目)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,262,3005,500,选考化学,80,3005 专业组:500 (选考化学) 80,3005专业组:500(选考化学)80
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,263,3006,500,选考化学,8,3006 专业组:500 (选考化学) 8,3006专业组:500(选考化学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,263,3007,999,不限选考科目,9,3007 专业组:999 (不限选考科目) 9,3007专业组:999(不限选考科目)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,264,3007,500,选考化学,65,3007 专业组:500 (选考化学) 65,3007专业组:500(选考化学)65
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,264,3008,999,不限选考科目,11,3008 专业组:999 (不限选考科目) 11,3008专业组:999(不限选考科目)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,264,3008,500,选考化学,72,3008 专业组:500 (选考化学) 72,3008专业组:500(选考化学)72
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,265,3009,999,不限选考科目,4,3009 专业组:999 (不限选考科目) 4,3009专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,265,3009,500,选考化学,41,3009 专业组:500 (选考化学) 41,3009专业组:500(选考化学)41
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,266,3010,999,不限选考科目,8,3010 专业组:999 (不限选考科目) 8,3010专业组:999(不限选考科目)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,266,3010,500,选考化学,10,3010 专业组:500 (选考化学) 10,3010专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,266,3011,999,不限选考科目,2,3011 专业组:999 (不限选考科目) 2,3011专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,266,3012,500,选考化学,4,3012 专业组:500 (选考化学) 4,3012专业组:500(选考化学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,266,3013,500,选考化学,2,3013 专业组:500 (选考化学) 2,3013专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,266,3014,500,选考化学,2,3014 专业组:500 (选考化学) 2,3014专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,266,3015,500,选考化学,20,3015 专业组:500 (选考化学) 20,3015专业组:500(选考化学)20
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,267,3016,500,选考化学,10,3016 专业组:500 (选考化学) 10,3016专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,267,3017,500,选考化学,3,3017 专业组:500 (选考化学) 3,3017专业组:500(选考化学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,267,3018,600,选考生物学,6,3018 专业组:600 (选考生物学) 6,3018专业组:600(选考生物学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,267,3019,600,选考生物学,8,3019 专业组:600 (选考生物学) 8,3019专业组:600(选考生物学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,267,3020,999,不限选考科目,2,3020 专业组:999 (不限选考科目) 2,3020专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,267,3020,500,选考化学,24,3020 专业组:500 (选考化学) 24,3020专业组:500(选考化学)24
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,268,3021,999,不限选考科目,36,3021 专业组:999 (不限选考科目) 36,3021专业组:999(不限选考科目)36
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,268,3024,500,选考化学,49,3024 专业组:500 (选考化学) 49,3024专业组:500(选考化学)49
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,268,3025,999,不限选考科目,14,3025 专业组:999 (不限选考科目) 14,3025专业组:999(不限选考科目)14
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,268,3025,500,选考化学,102,3025 专业组:500 (选考化学) 102,3025专业组:500(选考化学)102
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,269,3026,999,不限选考科目,15,3026 专业组:999 (不限选考科目) 15,3026专业组:999(不限选考科目)15
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,269,3026,500,选考化学,9,3026 专业组:500 (选考化学) 9,3026专业组:500(选考化学)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,269,3027,999,不限选考科目,4,3027 专业组:999 (不限选考科目) 4,3027专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,270,3028,999,不限选考科目,21,3028 专业组:999 (不限选考科目) 21,3028专业组:999(不限选考科目)21
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,270,3029,999,不限选考科目,4,3029 专业组:999 (不限选考科目) 4,3029专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,270,3029,500,选考化学,6,3029 专业组:500 (选考化学) 6,3029专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,270,3030,500,选考化学,58,3030 专业组:500 (选考化学) 58,3030专业组:500(选考化学)58
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,271,3031,500,选考化学,6,3031 专业组:500 (选考化学) 6,3031专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,271,3032,999,不限选考科目,11,3032 专业组:999 (不限选考科目) 11,3032专业组:999(不限选考科目)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,271,3032,500,选考化学,39,3032 专业组:500 (选考化学) 39,3032专业组:500(选考化学)39
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,271,3033,500,选考化学,9,3033 专业组:500 (选考化学) 9,3033专业组:500(选考化学)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,271,3034,999,不限选考科目,4,3034 专业组:999 (不限选考科目) 4,3034专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,271,3034,500,选考化学,55,3034 专业组:500 (选考化学) 55,3034专业组:500(选考化学)55
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,272,3035,500,选考化学,11,3035 专业组:500 (选考化学) 11,3035专业组:500(选考化学)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,272,3036,999,不限选考科目,2,3036 专业组:999 (不限选考科目) 2,3036专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,272,3036,500,选考化学,10,3036 专业组:500 (选考化学) 10,3036专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,272,3037,999,不限选考科目,29,3037 专业组:999 (不限选考科目) 29,3037专业组:999(不限选考科目)29
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,273,3038,500,选考化学,111,3038 专业组:500 (选考化学) 111,3038专业组:500(选考化学)111
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,274,3039,500,选考化学,2,3039 专业组:500 (选考化学) 2,3039专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,274,3040,999,不限选考科目,2,3040 专业组:999 (不限选考科目) 2,3040专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,274,3040,500,选考化学,24,3040 专业组:500 (选考化学) 24,3040专业组:500(选考化学)24
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,274,3043,500,选考化学,199,3043 专业组:500 (选考化学) 199,3043专业组:500(选考化学)199
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,275,3044,500,选考化学,30,3044 专业组:500 (选考化学) 30,3044专业组:500(选考化学)30
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,275,3045,500,选考化学,8,3045 专业组:500 (选考化学) 8,3045专业组:500(选考化学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,276,3046,500,选考化学,52,3046 专业组:500 (选考化学) 52,3046专业组:500(选考化学)52
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,277,3046,600,选考生物学,2,3046 专业组:600 (选考生物学) 2,3046专业组:600(选考生物学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,277,3047,500,选考化学,4,3047 专业组:500 (选考化学) 4,3047专业组:500(选考化学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,277,3048,999,不限选考科目,19,3048 专业组:999 (不限选考科目) 19,3048专业组:999(不限选考科目)19
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,277,3048,500,选考化学,89,3048 专业组:500 (选考化学) 89,3048专业组:500(选考化学)89
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,278,3049,999,不限选考科目,17,3049 专业组:999 (不限选考科目) 17,3049专业组:999(不限选考科目)17
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,278,3050,999,不限选考科目,6,3050 专业组:999 (不限选考科目) 6,3050专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,278,3051,999,不限选考科目,12,3051 专业组:999 (不限选考科目) 12,3051专业组:999(不限选考科目)12
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,278,3051,500,选考化学,5,3051 专业组:500 (选考化学) 5,3051专业组:500(选考化学)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,278,3052,500,选考化学,23,3052 专业组:500 (选考化学) 23,3052专业组:500(选考化学)23
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,278,3052,900,选考地理,2,3052 专业组:900 (选考地理) 2,3052专业组:900(选考地理)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,279,3053,999,不限选考科目,12,3053 专业组:999 (不限选考科目) 12,3053专业组:999(不限选考科目)12
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,279,3053,500,选考化学,18,3053 专业组:500 (选考化学) 18,3053专业组:500(选考化学)18
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,279,3054,500,选考化学,5,3054 专业组:500 (选考化学) 5,3054专业组:500(选考化学)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,279,3055,500,选考化学,10,3055 专业组:500 (选考化学) 10,3055专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,279,3056,999,不限选考科目,2,3056 专业组:999 (不限选考科目) 2,3056专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,279,3056,500,选考化学,57,3056 专业组:500 (选考化学) 57,3056专业组:500(选考化学)57
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,280,3057,500,选考化学,10,3057 专业组:500 (选考化学) 10,3057专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,280,3058,500,选考化学,55,3058 专业组:500 (选考化学) 55,3058专业组:500(选考化学)55
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,280,3059,999,不限选考科目,4,3059 专业组:999 (不限选考科目) 4,3059专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,280,3059,500,选考化学,14,3059 专业组:500 (选考化学) 14,3059专业组:500(选考化学)14
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,280,3059,600,选考生物学,2,3059 专业组:600 (选考生物学) 2,3059专业组:600(选考生物学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,280,3060,500,选考化学,1,3060 专业组:500 (选考化学) 1,3060专业组:500(选考化学)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,281,3061,500,选考化学,122,3061 专业组:500 (选考化学) 122,3061专业组:500(选考化学)122
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,281,3062,500,选考化学,33,3062 专业组:500 (选考化学) 33,3062专业组:500(选考化学)33
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,281,3063,999,不限选考科目,2,3063 专业组:999 (不限选考科目) 2,3063专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,282,3064,999,不限选考科目,5,3064 专业组:999 (不限选考科目) 5,3064专业组:999(不限选考科目)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,282,3064,500,选考化学,49,3064 专业组:500 (选考化学) 49,3064专业组:500(选考化学)49
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,282,3065,999,不限选考科目,5,3065 专业组:999 (不限选考科目) 5,3065专业组:999(不限选考科目)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,282,3066,500,选考化学,17,3066 专业组:500 (选考化学) 17,3066专业组:500(选考化学)17
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,282,3066,900,选考地理,2,3066 专业组:900 (选考地理) 2,3066专业组:900(选考地理)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,282,3067,500,选考化学,2,3067 专业组:500 (选考化学) 2,3067专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,283,3068,999,不限选考科目,10,3068 专业组:999 (不限选考科目) 10,3068专业组:999(不限选考科目)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,283,3068,500,选考化学,8,3068 专业组:500 (选考化学) 8,3068专业组:500(选考化学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,283,3069,999,不限选考科目,20,3069 专业组:999 (不限选考科目) 20,3069专业组:999(不限选考科目)20
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,283,3069,500,选考化学,32,3069 专业组:500 (选考化学) 32,3069专业组:500(选考化学)32
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,283,3070,999,不限选考科目,7,3070 专业组:999 (不限选考科目) 7,3070专业组:999(不限选考科目)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,283,3070,500,选考化学,21,3070 专业组:500 (选考化学) 21,3070专业组:500(选考化学)21
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,284,3070,900,选考地理,2,3070 专业组:900 (选考地理) 2,3070专业组:900(选考地理)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,284,3071,500,选考化学,6,3071 专业组:500 (选考化学) 6,3071专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,284,3072,500,选考化学,16,3072 专业组:500 (选考化学) 16,3072专业组:500(选考化学)16
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,284,3073,999,不限选考科目,7,3073 专业组:999 (不限选考科目) 7,3073专业组:999(不限选考科目)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,284,3073,500,选考化学,66,3073 专业组:500 (选考化学) 66,3073专业组:500(选考化学)66
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,284,3074,500,选考化学,12,3074 专业组:500 (选考化学) 12,3074专业组:500(选考化学)12
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,285,3075,999,不限选考科目,15,3075 专业组:999 (不限选考科目) 15,3075专业组:999(不限选考科目)15
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,285,3075,500,选考化学,60,3075 专业组:500 (选考化学) 60,3075专业组:500(选考化学)60
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,285,3076,500,选考化学,4,3076 专业组:500 (选考化学) 4,3076专业组:500(选考化学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,285,3077,500,选考化学,5,3077 专业组:500 (选考化学) 5,3077专业组:500(选考化学)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,285,3078,999,不限选考科目,6,3078 专业组:999 (不限选考科目) 6,3078专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,285,3078,500,选考化学,31,3078 专业组:500 (选考化学) 31,3078专业组:500(选考化学)31
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,285,3079,999,不限选考科目,5,3079 专业组:999 (不限选考科目) 5,3079专业组:999(不限选考科目)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,285,3079,500,选考化学,52,3079 专业组:500 (选考化学) 52,3079专业组:500(选考化学)52
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,286,3079,516,选考化学且生物学,1,3079 专业组:516 (选考化学且生物学) 1,3079专业组:516(选考化学且生物学)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,286,3080,500,选考化学,8,3080 专业组:500 (选考化学) 8,3080专业组:500(选考化学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,286,3080,600,选考生物学,2,3080 专业组:600 (选考生物学) 2,3080专业组:600(选考生物学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,286,3081,500,选考化学,27,3081 专业组:500 (选考化学) 27,3081专业组:500(选考化学)27
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,286,3082,999,不限选考科目,6,3082 专业组:999 (不限选考科目) 6,3082专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,287,3082,500,选考化学,11,3082 专业组:500 (选考化学) 11,3082专业组:500(选考化学)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,287,3083,516,选考化学且生物学,16,3083 专业组:516 (选考化学且生物学) 16,3083专业组:516(选考化学且生物学)16
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,287,3083,600,选考生物学,3,3083 专业组:600 (选考生物学) 3,3083专业组:600(选考生物学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,287,3085,999,不限选考科目,27,3085 专业组:999 (不限选考科目) 27,3085专业组:999(不限选考科目)27
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,287,3085,500,选考化学,21,3085 专业组:500 (选考化学) 21,3085专业组:500(选考化学)21
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,287,3086,999,不限选考科目,5,3086 专业组:999 (不限选考科目) 5,3086专业组:999(不限选考科目)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,287,3086,500,选考化学,30,3086 专业组:500 (选考化学) 30,3086专业组:500(选考化学)30
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,288,3087,500,选考化学,4,3087 专业组:500 (选考化学) 4,3087专业组:500(选考化学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,288,3087,900,选考地理,2,3087 专业组:900 (选考地理) 2,3087专业组:900(选考地理)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,288,3088,999,不限选考科目,2,3088 专业组:999 (不限选考科目) 2,3088专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,288,3088,500,选考化学,19,3088 专业组:500 (选考化学) 19,3088专业组:500(选考化学)19
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,288,3089,500,选考化学,26,3089 专业组:500 (选考化学) 26,3089专业组:500(选考化学)26
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,288,3090,500,选考化学,6,3090 专业组:500 (选考化学) 6,3090专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,288,3091,999,不限选考科目,13,3091 专业组:999 (不限选考科目) 13,3091专业组:999(不限选考科目)13
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,289,3091,500,选考化学,18,3091 专业组:500 (选考化学) 18,3091专业组:500(选考化学)18
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,289,3092,999,不限选考科目,10,3092 专业组:999 (不限选考科目) 10,3092专业组:999(不限选考科目)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,289,3092,500,选考化学,40,3092 专业组:500 (选考化学) 40,3092专业组:500(选考化学)40
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,289,3094,500,选考化学,7,3094 专业组:500 (选考化学) 7,3094专业组:500(选考化学)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,289,3095,999,不限选考科目,1,3095 专业组:999 (不限选考科目) 1,3095专业组:999(不限选考科目)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,290,3095,500,选考化学,1,3095 专业组:500 (选考化学) 1,3095专业组:500(选考化学)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,290,3096,999,不限选考科目,9,3096 专业组:999 (不限选考科目) 9,3096专业组:999(不限选考科目)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,290,3096,500,选考化学,50,3096 专业组:500 (选考化学) 50,3096专业组:500(选考化学)50
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,291,3097,999,不限选考科目,2,3097 专业组:999 (不限选考科目) 2,3097专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,291,3097,500,选考化学,6,3097 专业组:500 (选考化学) 6,3097专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,291,3098,999,不限选考科目,1,3098 专业组:999 (不限选考科目) 1,3098专业组:999(不限选考科目)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,291,3098,500,选考化学,20,3098 专业组:500 (选考化学) 20,3098专业组:500(选考化学)20
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,291,3098,516,选考化学且生物学,2,3098 专业组:516 (选考化学且生物学) 2,3098专业组:516(选考化学且生物学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,291,3099,500,选考化学,6,3099 专业组:500 (选考化学) 6,3099专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,291,3100,999,不限选考科目,6,3100 专业组:999 (不限选考科目) 6,3100专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,291,3100,500,选考化学,40,3100 专业组:500 (选考化学) 40,3100专业组:500(选考化学)40
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,292,3101,999,不限选考科目,2,3101 专业组:999 (不限选考科目) 2,3101专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,292,3101,500,选考化学,4,3101 专业组:500 (选考化学) 4,3101专业组:500(选考化学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,292,3102,500,选考化学,5,3102 专业组:500 (选考化学) 5,3102专业组:500(选考化学)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,292,3103,500,选考化学,116,3103 专业组:500 (选考化学) 116,3103专业组:500(选考化学)116
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,292,3104,500,选考化学,25,3104 专业组:500 (选考化学) 25,3104专业组:500(选考化学)25
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,292,3105,500,选考化学,11,3105 专业组:500 (选考化学) 11,3105专业组:500(选考化学)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,293,3106,500,选考化学,42,3106 专业组:500 (选考化学) 42,3106专业组:500(选考化学)42
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,293,3107,500,选考化学,9,3107 专业组:500 (选考化学) 9,3107专业组:500(选考化学)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,293,3107,516,选考化学且生物学,10,3107 专业组:516 (选考化学且生物学) 10,3107专业组:516(选考化学且生物学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,293,3108,500,选考化学,5,3108 专业组:500 (选考化学) 5,3108专业组:500(选考化学)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,293,3109,500,选考化学,18,3109 专业组:500 (选考化学) 18,3109专业组:500(选考化学)18
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,294,3110,999,不限选考科目,7,3110 专业组:999 (不限选考科目) 7,3110专业组:999(不限选考科目)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,294,3110,500,选考化学,10,3110 专业组:500 (选考化学) 10,3110专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,294,3111,999,不限选考科目,3,3111 专业组:999 (不限选考科目) 3,3111专业组:999(不限选考科目)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,294,3111,500,选考化学,75,3111 专业组:500 (选考化学) 75,3111专业组:500(选考化学)75
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,295,3111,600,选考生物学,2,3111 专业组:600 (选考生物学) 2,3111专业组:600(选考生物学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,295,3113,999,不限选考科目,11,3113 专业组:999 (不限选考科目) 11,3113专业组:999(不限选考科目)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,295,3113,500,选考化学,30,3113 专业组:500 (选考化学) 30,3113专业组:500(选考化学)30
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,295,3114,999,不限选考科目,4,3114 专业组:999 (不限选考科目) 4,3114专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,295,3114,500,选考化学,9,3114 专业组:500 (选考化学) 9,3114专业组:500(选考化学)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,295,3115,999,不限选考科目,2,3115 专业组:999 (不限选考科目) 2,3115专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,295,3115,500,选考化学,16,3115 专业组:500 (选考化学) 16,3115专业组:500(选考化学)16
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,296,3115,600,选考生物学,2,3115 专业组:600 (选考生物学) 2,3115专业组:600(选考生物学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,296,3116,999,不限选考科目,3,3116 专业组:999 (不限选考科目) 3,3116专业组:999(不限选考科目)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,296,3116,500,选考化学,48,3116 专业组:500 (选考化学) 48,3116专业组:500(选考化学)48
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,296,3117,500,选考化学,20,3117 专业组:500 (选考化学) 20,3117专业组:500(选考化学)20
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,296,3118,999,不限选考科目,14,3118 专业组:999 (不限选考科目) 14,3118专业组:999(不限选考科目)14
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,296,3118,500,选考化学,55,3118 专业组:500 (选考化学) 55,3118专业组:500(选考化学)55
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,297,3119,999,不限选考科目,1,3119 专业组:999 (不限选考科目) 1,3119专业组:999(不限选考科目)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,297,3119,500,选考化学,3,3119 专业组:500 (选考化学) 3,3119专业组:500(选考化学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,297,3120,500,选考化学,45,3120 专业组:500 (选考化学) 45,3120专业组:500(选考化学)45
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,297,3121,999,不限选考科目,2,3121 专业组:999 (不限选考科目) 2,3121专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,297,3121,500,选考化学,14,3121 专业组:500 (选考化学) 14,3121专业组:500(选考化学)14
