file,page,school_group,group_code,requirement,group_plan,major_code,raw,clean
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2539,500,选考化学,13,007,007 网络工程 四 1 31800,007网络工程四131800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2539,500,选考化学,13,008,008 物联网工程 四 1 31800,008物联网工程四131800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2539,500,选考化学,13,009,009 数字媒体技术 四 1 31800,009数字媒体技术四131800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,999,不限选考科目,10,001,001 应用心理学 四 1 6850,001应用心理学四16850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,999,不限选考科目,10,002,002 中医学 五 3 7660,002中医学五37660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,999,不限选考科目,10,003,003 中医学 (5+3一体化) 五 1 7660,003中医学(5+3一体化)五17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,999,不限选考科目,10,004,004 针灸推拿学 五 1 7660,004针灸推拿学五17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,999,不限选考科目,10,005,005 中医养生学 五 1 7660,005中医养生学五17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,999,不限选考科目,10,006,006 中医骨伤科学 五 2 7660 第二临床医学院,006中医骨伤科学五27660第二临床医学院
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,999,不限选考科目,10,007,007 公共事业管理 四 1 6060,007公共事业管理四16060
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,008,008 生物技术 四 1 6850,008生物技术四16850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,009,009 医学信息工程 四 1 6850,009医学信息工程四16850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,010,010 生物医学工程 四 2 6850,010生物医学工程四26850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,011,011 临床医学 五 1 7660,011临床医学五17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,012,012 中西医临床医学 五 1 7660,012中西医临床医学五17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,013,013 药学 四 1 7660,013药学四17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,014,014 临床药学 五 1 7660,014临床药学五17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,015,015 中药学类 四 2 7660 含中药学、中药资源与开发,015中药学类四27660含中药学、中药资源与开发
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,500,选考化学,12,016,016 康复治疗学 四 2 7660,016康复治疗学四27660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,600,选考生物学,4,017,017 护理学 四 2 7660,017护理学四27660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,600,选考生物学,4,018,018 护理学 (创新班) 四 1 7660,018护理学(创新班)四17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2540,600,选考生物学,4,019,019 助产学 四 1 7660,019助产学四17660
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,999,不限选考科目,4,001,001 金融工程 四 2 6000,001金融工程四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,999,不限选考科目,4,002,002 人力资源管理 四 2 6000,002人力资源管理四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,003,003 信息与计算科学 四 2 6000,003信息与计算科学四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,004,004 机械设计制造及其自动化 四 4 6000,004机械设计制造及其自动化四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,005,005 机械电子工程 四 2 6000,005机械电子工程四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,006,006 测控技术与仪器 四 2 6000,006测控技术与仪器四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,007,007 智能感知工程 四 3 6000,007智能感知工程四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,008,008 新能源材料与器件 四 3 6000,008新能源材料与器件四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,009,009 电气工程及其自动化 四 4 6000,009电气工程及其自动化四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,010,010 电子信息工程 四 4 6000,010电子信息工程四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,011,011 电子科学与技术 四 2 6000,011电子科学与技术四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,012,012 通信工程 四 4 6000,012通信工程四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,013,013 微电子科学与工程 四 4 6000,013微电子科学与工程四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,014,014 计算机科学与技术 四 3 6000,014计算机科学与技术四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,015,015 信息安全 四 2 6000,015信息安全四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,016,016 物联网工程 四 2 6000,016物联网工程四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,017,017 土木工程 四 4 6000,017土木工程四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,018,018 交通工程 四 4 6000,018交通工程四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,146,2541,500,选考化学,53,019,019 智慧交通 四 4 6000,019智慧交通四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2542,999,不限选考科目,3,001,001 预科班 一 3 经有关单位公 示 并 审 定 的 具 有 当 年 边 防 军,001预科班一3经有关单位公示并审定的具有当年边防军
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2543,500,选考化学,2,001,"001 数字媒体技术 (中外合作办学) 四 2 60000 学费暂定60000元/学年,最终收费标 准 按","001数字媒体技术(中外合作办学)四260000学费暂定60000元/学年,最终收费标准按"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,999,不限选考科目,15,001,001 商务英语 四 3 4200 语种:不限,001商务英语四34200语种:不限
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,999,不限选考科目,15,002,002 工程管理 四 3 4600,002工程管理四34600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,999,不限选考科目,15,003,003 市场营销 四 2 4600,003市场营销四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,999,不限选考科目,15,004,004 物流管理 四 2 4600,004物流管理四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,999,不限选考科目,15,005,005 物流工程 四 3 4600,005物流工程四34600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,999,不限选考科目,15,006,006 工业工程 四 2 4600,006工业工程四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,007,007 机械设计制造及其自动化 四 4 7500,007机械设计制造及其自动化四47500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,008,008 机械电子工程 四 2 4600,008机械电子工程四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,009,009 车辆工程 四 2 4600,009车辆工程四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,010,010 汽车服务工程 四 2 7500,010汽车服务工程四27500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,011,011 测控技术与仪器 四 2 4600,011测控技术与仪器四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,012,012 能源与动力工程 四 2 4600,012能源与动力工程四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,013,013 电子信息工程 四 2 4600,013电子信息工程四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,014,014 通信工程 四 4 7500,014通信工程四47500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,015,015 自动化 四 3 4600,015自动化四34600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,016,016 软件工程 四 4 10000,016软件工程四410000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,017,017 物联网工程 四 2 4600,017物联网工程四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,018,018 数字媒体技术 四 2 4600,018数字媒体技术四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,019,019 数据科学与大数据技术 四 2 10000,019数据科学与大数据技术四210000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,020,020 建筑环境与能源应用工程 四 2 4600,020建筑环境与能源应用工程四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2544,500,选考化学,37,021,021 飞行器动力工程 四 2 4600,021飞行器动力工程四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,147,2545,999,不限选考科目,5,001,001 英语 四 5 5500 语种:英语,001英语四55500语种:英语
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,002,002 信息与计算科学 四 4 6000,002信息与计算科学四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,003,003 应用化学 四 6 6000,003应用化学四66000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,004,004 材料科学与工程 四 3 6000,004材料科学与工程四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,005,005 通信工程 四 2 6000,005通信工程四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,006,006 光电信息科学与工程 四 4 6000,006光电信息科学与工程四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,007,007 自动化 四 5 6000,007自动化四56000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,008,008 土木工程 四 3 6000,008土木工程四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,009,009 给排水科学与工程 四 3 6000,009给排水科学与工程四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,010,010 智能建造 四 2 6000,010智能建造四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,011,011 测绘工程 四 3 6000,011测绘工程四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,012,012 遥感科学与技术 四 2 6000,012遥感科学与技术四26000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,013,013 地质工程 四 3 6000,013地质工程四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,014,014 资源勘查工程 四 4 6000,014资源勘查工程四46000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2545,500,选考化学,47,015,015 环境工程 四 3 6000,015环境工程四36000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2546,500,选考化学,13,002,"002 计算机科学与技术 (中外合作办学) 四 3 55000 采取4+0培养模式,与马来西亚亚太科 技","002计算机科学与技术(中外合作办学)四355000采取4+0培养模式,与马来西亚亚太科技"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2546,500,选考化学,13,003,"003 软件工程 (中外合作办学) 四 2 55000 采取4+0培养模式,与马来西亚亚太科 技","003软件工程(中外合作办学)四255000采取4+0培养模式,与马来西亚亚太科技"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2546,500,选考化学,13,004,"004 网络工程 (中外合作办学) 四 3 55000 采取4+0培养模式,与马来西亚亚太科 技","004网络工程(中外合作办学)四355000采取4+0培养模式,与马来西亚亚太科技"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2547,999,不限选考科目,2,001,001 市场营销 四 2 4600,001市场营销四24600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2547,600,选考生物学,2,002,002 烹饪与营养教育 四 2 4598,002烹饪与营养教育四24598
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2548,999,不限选考科目,4,001,"001 旅游管理 (中外合作办学) 四 2 59800 中外合作较高收费专业,不招无此志愿考生","001旅游管理(中外合作办学)四259800中外合作较高收费专业,不招无此志愿考生"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2548,999,不限选考科目,4,002,"002 酒店管理 (中外合作办学) 四 2 39300 中外合作较高收费专业,不招无此志愿考生","002酒店管理(中外合作办学)四239300中外合作较高收费专业,不招无此志愿考生"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,999,不限选考科目,8,001,001 金融科技 四 2 24500,001金融科技四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,999,不限选考科目,8,002,002 大数据管理与应用 四 2 24500,002大数据管理与应用四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,999,不限选考科目,8,003,003 工业工程 四 2 24500,003工业工程四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,999,不限选考科目,8,004,004 酒店管理 四 2 24500,004酒店管理四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,005,005 机械设计制造及其自动化 四 6 24500,005机械设计制造及其自动化四624500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,006,006 机械电子工程 四 5 24500,006机械电子工程四524500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,007,007 智能制造工程 四 2 24500,007智能制造工程四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,008,008 新能源科学与工程 四 2 24500,008新能源科学与工程四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,009,009 电气工程及其自动化 四 6 24500,009电气工程及其自动化四624500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,010,010 电子信息工程 四 4 24500,010电子信息工程四424500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,011,011 通信工程 四 5 24500,011通信工程四524500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,012,012 医学信息工程 四 2 24500,012医学信息工程四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,013,013 机器人工程 四 2 24500,013机器人工程四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,014,014 计算机科学与技术 四 2 24500,014计算机科学与技术四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,015,015 软件工程 四 4 24500,015软件工程四424500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,016,016 网络工程 四 2 24500,016网络工程四224500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,148,2550,500,选考化学,46,017,017 数据科学与大数据技术 四 4 24500,017数据科学与大数据技术四424500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,001,001 金融学 四 3 19800,001金融学四319800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,002,002 国际经济与贸易 四 2 19800,002国际经济与贸易四219800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,003,003 法学 四 2 22000,003法学四222000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,004,004 学前教育 四 2 22000 师范类。不 招 色 盲、 色 弱 且 不 招 单 色 识 别,004学前教育四222000师范类。不招色盲、色弱且不招单色识别
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,005,005 英语 四 2 22000 师范类。,005英语四222000师范类。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,006,006 商务英语 四 3 19800,006商务英语四319800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,007,007 新闻学 四 2 19800,007新闻学四219800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,008,008 工程造价 四 4 22000,008工程造价四422000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,009,009 财务管理 四 2 19800 不招单色识别不全者。,009财务管理四219800不招单色识别不全者。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,010,010 审计学 四 2 19800 不招单色识别不全者。,010审计学四219800不招单色识别不全者。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,011,011 健康服务与管理 四 2 19800,011健康服务与管理四219800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,012,012 电子商务 四 3 19800,012电子商务四319800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,013,013 旅游管理 四 2 19800,013旅游管理四219800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,999,不限选考科目,34,014,014 广播电视编导 四 3 24800,014广播电视编导四324800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,500,选考化学,25,015,015 数学与应用数学 四 2 22000 师范类,015数学与应用数学四222000师范类
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,500,选考化学,25,016,016 电子信息工程 四 4 22000,016电子信息工程四422000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,500,选考化学,25,017,017 医学信息工程 四 3 22000,017医学信息工程四322000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,500,选考化学,25,018,018 智能测控工程 四 3 22000,018智能测控工程四322000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,500,选考化学,25,019,019 软件工程 四 3 22000,019软件工程四322000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,500,选考化学,25,020,020 物联网工程 四 3 22000,020物联网工程四322000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,500,选考化学,25,021,021 数字媒体技术 四 4 22000,021数字媒体技术四422000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2551,500,选考化学,25,022,022 数据科学与大数据技术 四 3 22000,022数据科学与大数据技术四322000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2552,500,选考化学,6,001,001 生物制药 四 1 5520 不招色盲、色弱者,001生物制药四15520不招色盲、色弱者
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2552,500,选考化学,6,002,002 临床医学 五 4 7500 不招色盲、色弱者,002临床医学五47500不招色盲、色弱者
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,149,2552,500,选考化学,6,003,003 医学影像学 五 1 6480 不招色盲、色弱者,003医学影像学五16480不招色盲、色弱者
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2557,500,选考化学,8,001,001 软件工程 四 2 17000,001软件工程四217000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2557,500,选考化学,8,002,002 数据科学与大数据技术 四 2 17000,002数据科学与大数据技术四217000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2557,500,选考化学,8,003,003 工程管理 四 2 17000,003工程管理四217000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2557,500,选考化学,8,004,004 工程造价 四 2 17000,004工程造价四217000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2558,999,不限选考科目,6,001,001 城乡规划 四 3 18500,001城乡规划四318500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2558,999,不限选考科目,6,002,002 工程管理 四 3 16700,002工程管理四316700
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2558,500,选考化学,6,003,003 通信工程 四 3 18500,003通信工程四318500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2558,500,选考化学,6,004,004 数据科学与大数据技术 四 3 18500,004数据科学与大数据技术四318500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2559,999,不限选考科目,4,001,001 数字经济 四 4 4100,001数字经济四44100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2559,500,选考化学,8,002,002 电子科学与技术 四 2 4200,002电子科学与技术四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2559,500,选考化学,8,003,003 土木工程 四 2 4200,003土木工程四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,150,2559,500,选考化学,8,004,004 食品科学与工程 四 4 4200 色弱、色盲考生不能报考,004食品科学与工程四44200色弱、色盲考生不能报考
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2560,999,不限选考科目,3,001,001 经济学 (新结构经济学实验班) 四 2 4100,001经济学(新结构经济学实验班)四24100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2560,500,选考化学,2,003,003 数据科学与大数据技术 四 2 4200,003数据科学与大数据技术四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2561,999,不限选考科目,24,001,001 金融学 (中外合作办学) 四 3 22000 外语单科成绩 要 求 达 到 生 源 地 外 语 单 科 满,001金融学(中外合作办学)四322000外语单科成绩要求达到生源地外语单科满
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2561,999,不限选考科目,24,002,002 市场营销 (中外合作办学) 四 7 60000 外语单科成绩 要 求 达 到 生 源 地 外 语 单 科 满,002市场营销(中外合作办学)四760000外语单科成绩要求达到生源地外语单科满
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2561,999,不限选考科目,24,003,003 会计学 (中外合作办学) 四 7 60000 外语单科成绩 要 求 达 到 生 源 地 外 语 单 科 满,003会计学(中外合作办学)四760000外语单科成绩要求达到生源地外语单科满
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2561,999,不限选考科目,24,004,004 财务管理 (中外合作办学) 四 7 60000 外语单科成绩 要 求 达 到 生 源 地 外 语 单 科 满,004财务管理(中外合作办学)四760000外语单科成绩要求达到生源地外语单科满
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,999,不限选考科目,9,003,003 哲学 四 2 4590,003哲学四24590
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,999,不限选考科目,9,004,004 新闻学 四 2 4920,004新闻学四24920
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,999,不限选考科目,9,005,"005 建筑学 五 3 5040 不招色 盲、 单 色 识 别 不 全 者, 要 具 有 一 定","005建筑学五35040不招色盲、单色识别不全者,要具有一定"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,999,不限选考科目,9,006,"006 城乡规划 五 2 5040 不招色 盲、 单 色 识 别 不 全 者, 要 具 有 一 定","006城乡规划五25040不招色盲、单色识别不全者,要具有一定"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,007,007 数学类 四 2 5040 含数学与应用数学、统计学。,007数学类四25040含数学与应用数学、统计学。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,008,008 化学类 四 3 5040 含化学、应 用 化 学、 化 学 生 物 学。 不 招 色,008化学类四35040含化学、应用化学、化学生物学。不招色
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,009,009 生物科学类 四 2 5040 含生物 科 学、 生 物 技 术、 生 态 学。 不 招 色,009生物科学类四25040含生物科学、生物技术、生态学。不招色
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,010,010 机械设计制造及其自动化 四 3 5040,010机械设计制造及其自动化四35040
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,011,011 材料成型及控制工程 四 3 5040,011材料成型及控制工程四35040
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,012,012 电子信息类 四 2 5040 含电子科学与技术、电子信息科学与技 术、,012电子信息类四25040含电子科学与技术、电子信息科学与技术、
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,013,013 计算机类 四 4 5040 含计算机科学与技术、信息安全。,013计算机类四45040含计算机科学与技术、信息安全。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,014,014 物联网工程 四 2 5040,014物联网工程四25040
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,015,015 土木类 四 3 5040 含土木工程、建筑环境与能源应用工程。,015土木类四35040含土木工程、建筑环境与能源应用工程。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,016,016 化学工程与工艺 四 3 5040 不招色盲、色弱、单色识别不全者。,016化学工程与工艺四35040不招色盲、色弱、单色识别不全者。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,151,2562,500,选考化学,29,017,017 地质类 四 2 5040 含资源勘查工程、地质工程。,017地质类四25040含资源勘查工程、地质工程。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2564,500,选考化学,3,001,"001 化学工程与工艺 (中外合作办学) 四 3 60000 本专业仅招收有 明 确 专 业 志 愿 的 考 生, 进","001化学工程与工艺(中外合作办学)四360000本专业仅招收有明确专业志愿的考生,进"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2565,500,选考化学,4,001,"001 环境科学 (中外合作办学) 四 4 60000 本专业仅招收有 明 确 专 业 志 愿 的 考 生, 进","001环境科学(中外合作办学)四460000本专业仅招收有明确专业志愿的考生,进"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2567,500,选考化学,8,001,001 数学与应用数学 四 4 4200 师范类。,001数学与应用数学四44200师范类。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2567,500,选考化学,8,002,002 光电信息科学与工程 四 2 4200,002光电信息科学与工程四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2567,500,选考化学,8,003,003 计算机科学与技术 四 2 4200 不能准确 识 别 红、 黄、 绿、 蓝、 紫 各 种 颜,003计算机科学与技术四24200不能准确识别红、黄、绿、蓝、紫各种颜
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2568,999,不限选考科目,3,001,001 法学 四 2 4100,001法学四24100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2568,999,不限选考科目,3,002,002 监狱学 四 1 4100,002监狱学四14100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2568,500,选考化学,1,003,003 信息安全 四 1 4200,003信息安全四14200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2569,999,不限选考科目,2,001,001 工程管理 四 2 4100,001工程管理四24100
